Topic,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,Count,msCount,uriCount
2231,واحذروا,يضركم,الطاعون,فليتنزه,تخفوا,يتنزه,يقولن,فليفعل,الدا,يعبره,12,12,12
2232,ابطيه,استسقي,بظهر,بياض,كفيه,المعولي,بطونهما,وطرف,وحلق,الاظافر,12,11,9
2233,والميت,والبيت,الحي,يذكر,البيت,براد,جاعل,بريد,مثل,صلاته,12,11,12
2234,يكذبوك,وقوم,فكاين,فامليت,معطله,اهلكناها,نكير,مشيد,عروشها,للكافرين,12,12,12
2235,قنت,يقنت,تركه,شهرا,الصبح,يدعو,يزل,فارق,الرازي,الربيع,12,11,12
2236,والفتي,المملوك,الفتي,وشغفها,استعير,الشغاف,شبابا,الشاب,الغلوميه,لفتاه,12,12,10
2237,مرتين,ريته,تسمت,وكلامه,قسم,فكلمه,وراه,هدنا,بالنصرانيه,باليهوديه,12,12,11
2238,العدواه,وحدوا,والجحود,بالنبي,وخلعوا,والشك,فنصب,ولرسوله,الملاعنه,يفرقهما,12,12,8
2239,داعي,قومنا,صرفنا,ويجركم,حضروه,انصتوا,منذرين,ذنوبكم,اجيبوا,يستمعون,12,12,11
2240,نسمه,تفعلوا,العزل,اوانكم,خطبنا,خطبه,لتفعلون,تخرج,قيام,ليست,12,10,11
2241,كنفسي,جمعنا,الافات,خلفت,واخلعهم,واطهرهم,اخا,فاتخذ,واخلصهم,فذلكم,12,12,11
2242,تغتابوا,فيد,غزو,اغتاب,رفعه,الشعراني,الحسيني,معقود,ولسانه,السندي,12,12,4
2243,نجزي,المحسنين,ذريتهما,وظالم,وباركنا,الاخرين,وبشرناه,ونصرناهم,ونجيناهما,واتيناهما,12,12,12
2244,يحسب,رحم,سمره,محرم,حر,ذا,ملك,وقتاله,سباب,جندب,12,12,12
2245,سبط,وسبط,سبطان,بنيامين,المملكه,بالملك,مملكه,لاوي,طالوت,يهوذا,12,12,12
2246,الصواف,الغفار,المعافري,الحميدي,المدب,فاقر,اخبرك,طاهر,خولت,نبهان,12,12,1
2247,رمدت,صدعت,وتفل,عيني,الرايه,وجهي,خيبر,منذ,مسح,والبرد,12,12,10
2248,وجدد,قبه,وبني,ووقف,السلسله,خانا,وطاحونا,وفرنا,وبستانا,قبر,12,12,11
2249,وصبيانكم,سفهاكم,وفدكم,جنازكم,الجانف,الطستي,تقدموا,كادح,رابيه,صلاتكم,12,11,7
2250,الحبشه,قدومه,وحالف,يهاجر,فصادف,السفينتين,مبارزه,حالف,اخوته,ومحالفته,12,12,11
2251,ثمارهم,جبارون,مضوا,عظمها,فوجدوا,جبارين,داخلون,خلقهم,داموا,طاقه,12,12,12
2252,فنعتهم,ديماس,شنوه,غوت,يشبهه,فاشبه,فاخبرني,فرجل,كانه,المصطلقي,12,12,12
2253,تحابوا,افشوا,تمنوا,تحابون,ادلكم,افلا,الهاد,ملحان,بينكم,بلي,12,12,12
2254,وخليفتي,اترك,ووزيري,وينجز,ديني,وخير,اهلي,مطر,الاسكاف,يقضي,12,12,9
2255,قطنا,بالساحل,محلوجا,يشرع,تابوتا,القته,ووضعت,وقيرت,اليم,وعدو,12,12,12
2256,المدرسه,قاعه,القيمازيه,وبناها,الحمام,المنصوره,الجامع,وهدم,والمربعه,والمسلخ,12,12,7
2257,مبعث,نار,فارخ,افترقوا,وارخ,الطوفان,منخر,ملك,الصبا,كثر,12,11,12
2258,استجر,ايفا,الاجر,استحق,تمامه,باجر,لعمل,معلوم,العمل,كتسليم,12,12,8
2259,وساروا,طغريل,صنعا,عيان,وسار,والامير,ذروان,ظفار,فملك,الجوف,12,9,4
2260,زبان,فايد,رشدين,معاذ,كظم,المقدام,فاد,سهل,غيظا,انفاذه,12,9,2
2261,موكبيه,برسم,جهاته,نصف,الاجل,االيها,ويسترفع,وبرسم,الحسابات,ويرسم,12,11,11
2262,صبر,حاطهم,وددنا,فقص,خبرهما,يضيفونا,سانبك,عمدت,تستطع,بتاويل,12,12,12
2263,فجمعه,فذروني,راح,فاطحنوها,فخذوها,وخلصت,فغفر,عظمي,خشيتك,حار,12,12,7
2264,وقدامه,وزيد,قميصا,سحيم,جر,وتابعه,جبله,ثوبه,تابعه,المهدب,12,12,11
2265,والمتشابه,وكقول,فاسلك,تبت,امرت,سبحانك,وبذلك,سقر,قصصهم,اول,12,12,12
2266,وحجاب,حجاب,ظلمه,وقربناه,القلم,يقرب,نجيا,صريف,نور,وبينه,12,12,11
2267,والقليل,القاعد,والمار,يسلم,تسليم,والماشي,الصغير,الماشي,الراكب,الكبير,12,12,12
2268,عار,بالروم,وامير,فظهر,فاخذه,فلحق,المسلمون,فرس,فردوه,بعثه,12,11,10
2269,تقدم,حديثه,ماجده,النخمي,تعاطس,جداه,لعدي,لاحق,انشز,شرحبيل,12,12,2
2270,اقيمت,اسطوانه,بمحضر,ركعتي,المسجد,الفجر,بالنافله,المكتوبه,فركع,المحكمه,12,12,10
2271,اصعدني,المعمور,فرحب,يدخله,بي,كهل,بيوسف,بخير,اقني,يعودون,12,12,12
2272,ارقم,عتيق,وكفارته,يصح,وحسان,الزهري,محمدا,الرفاعي,لشك,نذر,12,12,11
2273,ساروا,وقتلوا,طوس,وخربوا,هراه,فنهبوها,فحصروها,شحنه,وخربوها,فملكوها,12,12,11
2274,فاخرجنا,اصنافا,سبلا,ازواجا,طرقا,وسلك,نبات,تسلكونها,لاجلكم,انعامكم,12,12,12
2275,الغمام,وينهاه,فسمعوه,ساطع,ودنا,يامره,وقعوا,سجودا,يستطيع,يكلم,12,12,10
2276,يحتجم,نحتجم,احتجموا,واحتجم,صياما,تنهي,يفطر,ويذكر,تركه,وعكرمه,12,12,12
2277,توهموهم,عوجا,تلبسون,بقولكم,وبتغييركم,اعوجاجا,وميلا,وابتغا,والاستقامه,تنسخ,12,12,11
2278,بلوت,بخمس,وعالجت,لامتك,زلت,صلوات,المعالجه,امرت,قبلك,يطيقون,12,11,12
2279,بنبوه,التواتر,لزمهم,نبوه,بتاسي,لقنوهم,كوجوده,تخييلا,والمصطفي,الغضبيه,12,12,8
2280,لخليقا,للاماره,لاحب,عابوا,فبلغه,وايم,احب,لمن,فاستوصوا,لخليق,12,12,11
2281,اظللن,السبع,صهيبا,دخولها,يراها,الارضين,فلق,ورب,يم,ير,12,12,11
2282,فتب,نواس,هنات,كمين,نعوده,اسندوني,السقف,ترجمان,حلتان,مرضه,12,12,12
2283,يخفف,عالجت,المعالجه,فارجع,يطيقوا,فسله,امتك,تطيق,اشد,جعلها,12,8,6
2284,وصدقه,وسلام,وشعبه,وضمضم,الدقيقي,ومرحوم,وشريك,وصالح,والصعق,وهشام,12,11,1
2285,البغداديان,ودحيم,النعالي,الرحامي,بسبحه,الرقي,وليث,جناب,وجعفر,الحريري,12,12,5
2286,المقمره,اصنف,واقاويلهم,طعنت,وتخلفت,وصنفت,قضايا,والتابعين,تطويل,الليالي,12,12,12
2287,راجع,فغشيها,فراجعت,استحييت,الوان,فرجعت,سدره,يبدل,فاخبرته,لدي,12,11,11
2288,صحيفه,وانزل,صحاف,اخنوخ,والزبور,واربعه,شيث,انزلها,الزبور,والانجيل,12,12,12
2289,جليسا,استجاب,فصليت,استقروا,مقبلا,يسر,متفحشا,ارجو,دنا,احسنكم,12,12,12
2290,الاجلين,واكملهما,اتمهما,اسناني,قضي,ابان,واتمهما,عكرمه,ابعدهما,ابرهما,12,12,12
2291,يحذف,ازمه,ثوبي,اشتدي,النكرات,مترجما,تنفرجي,جنوح,اطرق,ونظما,12,12,9
2292,سلكنا,خلفنا,حبسهم,شعبا,اقواما,واديا,العذر,غزاه,معنا,اصح,12,12,11
2293,فكالقران,وحفيد,كالقران,فحكمه,ابداله,خبرا,قصمنا,والمكني,للراوي,مكني,12,11,8
2294,باتباعه,باعث,وايمانه,تبعه,تكاملت,اوزاره,اجرين,اميا,واجرا,بعهدكم,12,12,12
2295,قارورتين,فارقه,قاروره,ينام,يحتفظ,وامره,يحكي,ملكا,اعطاه,فارسل,12,11,12
2296,خزيمه,والليث,وتابعه,شهاب,تابعه,حفصه,الليث,توفاه,مع,فالحقتها,12,12,12
2297,اشقيت,واخرجتهم,اختصما,برسالته,اصطفاك,فانفقه,بالقدر,وانزل,ذهبا,جبال,12,11,11
2298,الحريمي,اخبرهم,هبه,الحربي,ابنا,والطالقاني,واخبرنا,بالحريم,بالحربيه,يستلمه,12,12,2
2299,زوجك,تعصيه,اطيعي,احسن,فتناوله,ثديك,تقويم,نرجس,اودعته,طلقك,12,12,12
2300,غربت,فرايتها,رايتها,مرزوق,اضطرب,اسما,ويخط,طلعت,موضوع,فضيل,12,10,9
2301,الحداد,طبرزذ,الحديبه,شبيان,القطيعي,العيافه,حلقوا,الجمال,انبانا,جدامه,12,12,5
2302,ورقت,فاضت,فادركه,العيون,القلوب,عدو,فعتب,منك,كذب,يوما,12,12,12
2303,اذان,وزربيه,الاذان,بالناقه,بالزبور,وجا,يذن,سلول,بالالواح,نمرقه,12,12,12
2304,بحري,ملتقي,البحرين,ابرح,والروم,افارقه,والطلب,اسير,امضي,المكان,12,11,11
2305,استسراعك,اعيب,لقلت,راحوا,صحبت,اصحابك,ابطاكما,حله,غيرك,وكساهما,12,12,12
2306,افشي,يفشي,الفرعوني,القتيل,الاسرايلي,وصدق,بيد,فغضب,وشهده,فانكره,12,12,12
2307,وام,الاصغر,امهم,الصغري,وامهم,وهند,وعاتكه,الدجيج,وحمنه,الاكبر,12,12,9
2308,باشاره,والراس,ارمي,ذبحت,الفتيا,فاوما,اجاب,حجته,اليد,حرج,12,12,10
2309,فعزمه,ابتلي,ووطنه,وافيا,ونفسه,فنبه,سيهدين,لمدركون,صادقا,خطيه,12,12,11
2310,للمهدي,شاهك,وصمم,السندي,المنصور,يمتنع,لعيسي,يشكو,لوعدك,يسترهن,12,12,9
2311,نركبها,واعنز,فاكرمه,حاجتك,يحلبها,ناقه,اتنا,الرفاعي,فاتاه,اهلي,12,12,10
2312,واضطلاعك,لتسكن,ونزغاته,ومناصحتك,اصغيت,نيتك,اعبا,طاعتك,واسال,الشريطه,12,12,8
2313,سفيها,يدعون,ورجل,يستجاب,فراس,يستجيب,تتوا,يطلقها,ماله,اموالكم,12,12,12
2314,حربا,اروني,سميتموه,سميته,وتسمنوا,تسمن,الخنازير,اعطيهم,ذبحها,مساجدهم,12,11,10
2315,والاستظلال,بالشجر,القاله,سنان,الدلي,تفرق,جابرا,اخبره,غزا,اليمان,12,12,11
2316,لمحزونون,تدمع,بفراقك,اتبعها,يحزن,باخري,والقلب,يرضي,نقول,العين,12,12,12
2317,المرتد,القاذف,فهد,ذوا,هناد,عثمه,لورثته,شهادته,المسيب,ميراث,12,10,4
2318,اطلعاني,شعرت,يستاك,سواكه,يطلبان,انفسهما,يساري,بعثك,شفته,يميني,12,12,12
2319,يحنث,وياكل,زكويا,يتناول,اطلاق,والاثاث,مبتاع,ويستبيح,ينصرف,الصيد,12,12,9
2320,ووزيره,وبنابلس,والاوقي,المشيخات,وببعلبك,المغاري,الحجار,خطير,والسخاوي,وكريمه,12,12,8
2321,القحطانيه,بطن,لخم,بنو,الحمداني,الاطفيحيه,واسكر,وبنو,مساكنهم,ولخم,12,12,2
2322,الركعه,الركوع,وليهما,نحب,رفع,الطافتان,يسرني,راسه,الامر,وبنو,12,12,12
2323,ينكشف,افتراقهما,وغيب,ظهوره,الحكمه,صدقنا,وسر,واقامه,غيب,ومتي,12,12,11
2324,كبشه,واصطحب,يصوم,مرارا,العوام,سفر,السكسكي,واصطحبا,حوشب,برده,12,12,12
2325,وجدنا,لاكثرهم,لفاسقين,ليمنوا,رسلهم,يطبع,فظلموا,جاتهم,بعثنا,قلوب,12,12,12
2326,العصفوري,تكرير,ووهب,حفظت,البيكندي,وحبان,القزوينين,سريج,زمعه,التجار,12,12,10
2327,زيادته,ونقصانه,وينقص,نقصانه,والنقصان,فحمدناه,الخطمي,الايمان,ذكرنا,الزياده,12,11,11
2328,الجبال,انبياي,وتصاغر,وتشامخت,اشجارا,مكلم,وفاكهه,المقطم,بيصر,ونباتا,12,12,11
2329,رخصت,تيمم,البرد,يعنف,احدهم,لعبد,يجد,غندر,وجد,رحيما,12,12,12
2330,معد,خاطمي,اغاروا,دراريع,اغار,وظفروا,بحبال,خيلهم,الليف,وسبوا,12,12,11
2331,بلدح,باسفل,نفيل,والاصنام,وذاك,معلي,النصب,لقي,المختار,ذبح,12,12,12
2332,خبيب,اتخشين,ففزعت,فابتاع,خبيبا,غافله,فاستعار,فدرج,يستحد,فلبث,12,12,12
2333,بامور,رعايه,الضلالين,لمخاطبه,القافيتين,المدهشه,لوسو,متوافقتين,وابتلاهما,مصلحتك,12,12,10
2334,عس,تولي,عنتره,مليح,الاغور,الوابلي,الوض,الفروخاني,الجارود,الراسي,12,12,9
2335,كفرهم,وقولهم,مجموع,المعطوف,فعطف,بهتانا,فبجمعهم,عطف,بايات,وبكفرهم,12,12,12
2336,يوحي,يامرك,فيجري,لاجده,فلق,تجري,تجد,الاحبار,جريه,خبرا,12,12,12
2337,نفيل,بلدح,باسفل,لقي,فضيل,الاوثان,سالم,وتعزيز,زيد,تكافوه,12,12,12
2338,فرجعت,شطرها,فرض,فراجع,فراجعت,لمستوي,امتك,الاقلام,ففرض,خمسين,12,12,12
2339,فوعدتها,السخره,ترعرع,لخزانها,وقهارمتها,باعثه,وكرامه,تريها,يبقين,لاري,12,12,12
2340,يخالل,خليله,فلينظر,المر,وردان,دين,احدكم,والرمادي,الطيالسي,زهير,11,11,11
2341,بياضا,نهرا,واحلي,اللبن,رجب,اشد,فارس,بسطام,بسام,العسال,11,11,10
2342,قالع,الجررذاني,القطيعي,بقراتي,الكللي,قراه,ريذه,الحراز,لسمعت,مخشي,11,11,5
2343,فتسوك,يذرون,نشم,ياتون,عدوهم,خلوف,يتباصرون,وسحابه,اهلك,فافسدته,11,10,11
2344,الاهلال,الحليفه,مسجد,سالم,ذي,مسلمه,خطمي,ملبدا,النسك,عنهما,11,11,10
2345,بقيل,هديه,عثمه,ثروان,وبنان,وبجاد,الاحدبي,عرزب,وصلح,جعبان,11,10,5
2346,يوعك,ورقها,سياته,يصيبه,تحط,يعودني,حط,اذي,اجران,سواه,11,11,11
2347,المتوفي,شرح,وشرحها,برهان,الظنون,النحاه,وحاشيه,الوعاه,المقتبس,تاليف,11,10,10
2348,بتور,الكعبين,الرجلين,وضو,غسل,شهدت,فتوضا,فدعا,وهيب,سال,11,11,11
2349,غزير,قضا,التسعين,الحفظ,اخباريا,وطبقتهما,قارب,فصيحا,مفوها,واستناب,11,11,9
2350,المراي,حجرا,بالنسخه,علقمه,حمصي,معدود,محفوط,ووال,العنبس,صحبه,11,11,10
2351,بلحمان,المعلمه,بشرك,ياتونا,عهدهم,بالمعراض,فخزق,اقواما,فامسكن,فكل,11,11,10
2352,اخوفك,اخوفني,مضلين,فزادني,جهلت,اعلنت,اخطات,الدجال,بحاضرا,لقضيت,11,10,9
2353,يستن,فناصب,السواك,اقعا,متوسطه,كصلاه,لكونهما,الفذ,لنفي,اكراما,11,11,9
2354,يردا,وعترتي,يفترقا,تضلوا,الحوض,بيتي,الثقلين,فيكم,خلفت,بعدهما,11,11,10
2355,الرشيد,المهدي,المنصور,اخوه,دوله,المعتصم,الامين,ممم,هرون,المامون,11,11,11
2356,اللطاف,محيي,يسبق,والمسلمين,املاه,نفعنا,الجز,وصحبه,ابقاه,المعارف,11,10,5
2357,عطس,تشمتني,فشمتوه,تحمد,يشمت,تشمتوه,فشمت,فشمته,يحمد,فحمد,11,11,11
2358,اندفعنا,يعاتب,ونصح,لامته,حدته,الامي,ويرفع,مررنا,رساله,بالنبي,11,11,11
2359,علاقه,زياد,كردوس,سعاد,شييه,النهشلي,والثوري,زيادي,حنيفه,قطبه,11,9,6
2360,فاشبعنا,بعرقه,الحامضي,المسلمي,البسطامي,ببغ,تبغضوا,بنهروان,رامش,الوركانيه,11,11,5
2361,المقدم,جوان,القصاص,ياملك,والمقدم,شيحه,اتباع,يابها,المقادم,بتبع,11,11,4
2362,براكب,كبشاره,باشفي,ينتظره,يرجهم,فرجاك,وامنك,العيان,خافهم,بشاره,11,11,11
2363,بيعتي,اقلني,كالكير,خبثها,نفعت,طيبها,وينصع,تنفي,فابي,فبايعوا,11,11,6
2364,روايات,الوسياني,وقالابوعمرو,وقالتعالي,سورهالبقره,رقمالصفحهفيالمخطوط,االحجاجالشيخصدرالدينالمالكي,فياواخرالسنهالماضيهامامالسلطانمحمدبنعنبرجي,لضمخالدراسه,للملل,11,11,4
2365,مذمه,لصيد,تناقضوا,الرضاع,فاخلصوا,لياوي,والدبر,الاسلمي,مطير,حويرث,11,11,7
2366,وذكرنا,ايهم,وطول,عبادته,نتذاكر,فذكرنا,نوحا,تذكرون,مكلم,حلقه,11,10,8
2367,التعزي,بالفسطاط,الصفي,السمسار,وسمعان,وكاس,الواسطيان,حزيم,اذنا,السوانيطي,11,11,5
2368,جبله,حامد,وخمسين,يفهموه,فستقه,ثمان,واياما,قتل,الثقفي,مات,11,11,4
2369,الوت,اوتر,قدمي,فصلي,بتيل,اضع,بماه,والمدينه,ركعه,مجلز,11,11,10
2370,وكفروا,ببعضه,المقتسمين,جزوه,عضين,ببعض,انزلنا,فامنوا,ظبيان,جعلوا,11,11,11
2371,يرخين,ترخي,شبرا,السابغ,والدرع,قدميها,تصلي,ينكشف,الازار,الخمار,11,11,9
2372,اجود,ذنبه,رمضان,واحتسابا,غفر,ايمانا,عتبه,شهاب,الاسخي,اكوانه,11,11,11
2373,شراك,نعله,اقرب,والنار,احدكم,والاعمش,بالمكاره,حجبت,وحجبت,بالشهوات,11,11,11
2374,خميصه,اعلامها,يحذر,قبور,انبياهم,اغتم,مساجد,فنظر,كشفها,اعلام,11,11,9
2375,بالافراد,الفرا,الصنعاني,وبه,اخبرهم,الصغير,خمسماه,مليكه,جريج,وعصمت,11,11,1
2376,ويقتلون,يعتدون,والمسكنه,عصوا,بغضب,يكفرون,وضربت,الذله,وباوا,سالتم,11,11,11
2377,باعور,تغذي,باعيننا,يخفي,واشار,جويريه,الدجال,ولتصنع,تجري,بوجهك,11,11,11
2378,لينوه,ببردان,بجزره,المحرز,مولاهم,تعلمنا,بقين,احفظ,ومتين,ضبب,11,11,7
2379,مشت,سلط,المطيطا,والروم,شرارها,وخدمتها,شرارهم,خيارها,وخدمتهم,خيارهم,11,11,11
2380,موقف,السابق,وقتيبه,تخريجه,الاشراف,صحيحه,وتقدم,ميز,الالتقا,المهمل,11,6,2
2381,فاشارت,فحرفها,الهرج,تصلي,قيام,شان,القتل,سبحان,اتيت,والفتن,11,11,10
2382,خذهن,الذري,فمنعتني,وحلفت,فاشفقت,غر,احذني,ففرقها,افعل,حلفت,11,10,11
2383,الاصم,الصيرفي,مبادرتهما,الجدلي,بدفنها,التوم,فقتلتها,العطاردي,تلمزوا,حماها,11,11,3
2384,ناشر,سريع,قبيل,رهم,قاص,كمثلكم,قاصن,تحط,عابس,بمخصره,11,11,8
2385,الخيمي,تكشفه,حصيفا,ظريفا,القاوس,الحلاف,الجاهل,حامان,المحبر,وخمس,11,11,7
2386,المبلغ,ولمحمد,يحيطون,الثقلين,فقسم,والانس,الريه,تدركه,نبيين,والاحكام,11,11,11
2387,مستمعون,معكم,الحقيقه,رد,طافتان,والاصل,فوقهما,فمراده,اقتتلوا,الاثنان,11,11,11
2388,منكبه,مخلوقه,للجنه,فخرجت,نقيه,الايمن,ضرب,بيضا,منكب,بالمشط,11,11,9
2389,وبنوا,تداولها,واعتمدوا,ورساله,واصول,الفقه,المشهوره,الموقعين,منهاج,للقضاه,11,11,10
2390,ليلي,وهيب,ميمون,الشعبي,ايوب,الربيع,يفتتحون,عامر,بالاسنادين,المسندي,11,11,11
2391,ردم,ياجوج,وماجوج,الردم,الخبث,افنهلك,وعقد,وفينا,يفتح,كثر,11,11,11
2392,الانف,الطين,نتحدث,السجود,والسجود,انطلقت,النخل,نكفت,تخرج,الجبهه,11,11,11
2393,وخالقوه,مقيم,اخلقني,المرسلين,وجاعلوه,رادوه,حظا,اجعلني,لام,خالقك,11,11,11
2394,بوجه,ملعون,وملعون,هجرا,يسال,ساله,فمنع,منع,المسول,ترهيب,11,11,10
2395,اسمها,اداه,ري,فرسه,براس,كراهيه,وملك,وري,اعجبه,فاشمي,11,11,11
2396,بالنخل,البويره,حرق,والنخل,فقطع,نخل,النضير,الشجر,وقطع,ولها,11,11,11
2397,قدمت,بثمانماه,درهم,بثمانين,بماذا,الف,بثمان,موهب,بثماني,اقل,11,11,11
2398,بحرفين,يستتم,وجدتهما,لوهب,زهدت,سرور,ولقدوم,الكافحي,ومعايش,المحمدابادي,11,11,7
2399,معاذل,يقولك,كمحل,الغسيلي,مسعر,بعباد,الصباحي,كذابان,تقبيل,يمشي,11,11,8
2400,الحسبين,العتره,ركن,افتخار,الطاهره,الطاووس,الفاطمي,والمسلمين,والاجانب,انموذج,11,10,8
2401,الصاد,العوار,المتصدق,الدال,الهرمه,فادغمت,التيس,وذات,والاستثنا,والدال,11,11,11
2402,منيه,معروف,نفيسه,سبره,حيويه,تلفظه,حارث,بوانه,عميره,حتمه,11,11,2
2403,الاقوال,للغروب,تدلي,واشهر,عداهما,المحب,توقيف,وباقيها,لاختلاط,اجتهاد,11,10,11
2404,تمتعنا,التمتع,برايه,فامرنا,فجعلناها,لبيك,فنزل,عهد,مطرف,بالحج,11,11,10
2405,والملك,مجير,الدين,والمعظم,غازي,ومجير,وعماد,والاشرف,والصالح,والعزيز,11,11,8
2406,صدقات,وحارثه,احيحه,وولاه,معيط,النبيصلي,مضرب,وعامر,عميه,والفي,11,11,10
2407,اقبلي,فرايتها,خدا,فش,فاتيتها,تخد,اخبرتك,الصمت,وقفت,والعباده,11,11,11
2408,مذنوا,الذنين,فليقبلها,ارطا,وليكافي,ويكرههن,احبهن,سافوي,المسفرين,ويضاعف,11,11,10
2409,تثير,والهرمه,العوان,بذلول,فاقع,ذلول,يذلها,صاف,تذبحوا,البكر,11,11,10
2410,الخوالف,ترضي,يشتكي,رضوا,ثنيه,بمنزله,الوداع,اتخلفني,تكون,تبوك,11,11,9
2411,فذبحوا,لياكله,زار,فمضغه,دارهم,يسيغه,فصنعوا,اللحم,طعاما,نحتشم,11,10,10
2412,عتبوا,فكانهم,ومنع,تغلب,اخرين,النذر,الخمس,قوما,اعطي,حازم,11,11,11
2413,سفرا,وفيهم,نوي,ركعتين,يقصر,فصلي,منزله,وغير,وسليمان,القصر,11,11,11
2414,المتصدق,والبخيل,والمتصدق,البخيل,اعط,جبتان,تلفا,ممسكا,حديد,رجلين,11,11,11
2415,الحجامه,بكره,اباها,ينهي,اخبرتني,كيسه,عمتي,ويزعم,يجتنب,القوس,11,11,10
2416,نول,فكلماهم,فخرقتها,فعرفوا,سفينتهم,يحملوهما,حملونا,فنزعه,عمدت,فحملوهما,11,11,11
2417,يهديهم,يكلمهم,جسدا,خوار,يروا,حليهم,عجلا,اتخذوه,سبيلا,ظالمين,11,11,9
2418,رسلا,ورسلا,مبشرين,قصصناهم,نقصصهم,رسل,ومنذرين,مجاز,قصهم,يقصهم,11,11,11
2419,جهشيار,غزيره,فقه,القومسي,العقيقي,ورايه,فقها,الانساب,الحواري,زهده,11,10,10
2420,يقطف,فقلعه,اقتلت,نسيانا,يلعب,زكيه,باطراف,لتغرق,واوما,براسه,11,11,11
2421,واجعلكم,وطهورا,قلوبكم,السكينه,واجعل,مسجدا,نريد,نصلي,ونتي,تقرون,11,10,10
2422,بلغا,الحوت,تزودا,حوتهما,نسيا,فنسي,فاتخذ,الحقب,سفرتهما,بسرب,11,11,10
2423,وحسابهم,بحقها,دماهم,واموالهم,قالوها,يقولوا,اقاتل,عصموا,منعوا,اله,11,11,11
2424,وسهيل,اجود,ومع,هما,فليح,الصوري,ولصالح,الكتب,ولعبد,جمعنا,11,11,11
2425,ولتحتسب,فلتصبر,باجل,محيريز,يجود,جالس,بينما,الجمحي,ابنها,بناته,11,11,11
2426,مهنته,ليوم,ثوبين,ثوبي,وجدتم,يتخذ,احدكم,المنبر,وجد,سوي,11,11,11
2427,اريكم,اهديكم,الرشاد,اري,اشير,لنفسي,يمنعنا,جانا,سبيل,الاحزاب,11,11,11
2428,افريقيه,اللذريق,سرقوسه,فاصاب,طليطله,الروم,طاغيه,البربر,رهان,مراكب,11,10,9
2429,بالسوم,ثامنوني,السلعه,ونخل,بحاطكم,خرب,التياح,خلقتم,تدخله,احق,11,11,11
2430,القفا,مستلقيا,وعليكم,يلتمس,تصبر,لتعلمني,بالخضر,مسجي,فكشف,حلاوه,11,10,11
2431,ثعلبه,صعير,همام,حدثهم,وال,الزهري,النيسابوري,اجتمعا,وصعير,وزاين,11,11,10
2432,تدعونه,المحكم,تعليم,الصبيان,المفصل,يعلو,راحلته,مغفل,فللا,عوانه,11,10,11
2433,طليطله,البه,والقلاع,واموال,بنبلونه,مارده,اشبيليه,مدينه,وباجه,الجلالقه,11,11,5
2434,اشهد,واشهد,لقد,بالله,لله,الرضي,حدثني,العسكري,الرضا,قضاعه,11,11,7
2435,اشربته,الجرجير,تعذب,روحي,التوامه,وحذاهم,والمعجب,اشرب,يذكون,تجصص,11,11,9
2436,واسكنته,ونفخت,جنتك,روحك,خلقته,فسجدوا,بيدك,وامرت,شكر,يستطيع,11,10,11
2437,ببغلان,مدافعه,والعراقين,وبالري,وخراسان,وهراه,والحجاز,بخراسان,والشام,خروجه,11,11,10
2438,يراقبني,نفقتي,جونه,المجرب,السموم,نفدت,بسا,بينبع,تمل,الاحجار,11,11,10
2439,ذكاره,العطر,علاقه,يضمنوا,المحفر,عطنا,للماشيه,وسهل,ركضتني,وغرز,11,11,11
2440,ايكون,واوما,تطيقها,اقتطعها,والنرد,فتورع,العافيه,احفظها,فسيري,يزكيه,11,11,11
2441,عالين,لبشرين,مثلنا,فكذبوهما,المهلكين,انمن,عابدون,فاستكبروا,وقومهما,واخاه,11,11,10
2442,وتابعه,بعمل,فيسبق,فيعمل,جريج,ويعمل,بموجبات,مخلد,ذراع,اخبرني,11,11,11
2443,الملد,الشقرطاسيه,شهه,الاضل,شمس,الكركي,وسبع,وابداه,بالسميساطيه,بالتقويه,11,11,11
2444,الحير,الرب,ومسجد,بناه,طلبهم,فاعليته,تذمر,اخربوه,يبخرون,ينسلح,11,11,7
2445,الباقون,وقرا,فاطلع,يصدقني,جعلاه,قرا,للنكره,وعز,ردا,والجزم,11,11,7
2446,وارداك,تستهدي,انعظت,الخيار,يستهديه,فانشده,اطيبك,خدع,القحذمي,سبره,11,10,5
2447,لراي,العجب,ذعره,فذعر,ذمامه,نكرا,اقتلت,منكره,تصاحبني,لدني,11,11,11
2448,مارب,واهش,غنمي,اتوكا,عصاي,فخلعهما,بيمينك,الشعبتين,ومحجن,شعبتان,11,11,11
2449,انثي,ادهم,فرس,فهاب,حصان,هيبتي,ابقوا,يدخلوه,الحصان,وخاض,11,11,9
2450,زماره,اتسمع,اصبعيه,وعدل,اذنيه,فيمضي,صوت,راع,فاقول,الطريق,11,10,9
2451,فاكهه,يلدك,نكهه,النقرس,ازوجه,البواسير,ولدني,الفالج,فكلوها,وتنفع,11,11,11
2452,فحدثنا,قرات,بالقراه,ورش,المطوعي,حروفا,واخبرني,الزهراني,وسقلاب,بزه,11,11,6
2453,الربح,قراضا,فاسدا,القراض,قرضا,المال,ارفاقهما,استنزلهما,اسلفكما,الامتعه,11,10,10
2454,مظعون,الزبير,عمهم,قدامه,اللصوص,والمنذر,المنذر,عروه,مهند,والبقيه,11,11,7
2455,نسبه,المحوجب,لمنيه,الشرقيه,وابنه,اجازت,والمحمودون,الانبابي,لغراقه,للعزيزيه,11,10,3
