Topic,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,Count,msCount,uriCount
1104,وجماعه,وسمع,السويدي,حنبلا,صصري,وحدتنا,ببيروا,واحاد,وبالوعظ,فتوفي,16,15,10
1105,رجليه,ابرد,ابردوا,فيح,ملكان,فقعد,النام,للتلول,جهنم,بالصلاه,16,16,14
1106,فرعون,الريان,ونمروذ,الفراعنه,عمليق,مصعب,قابوس,عملاق,اولهم,وبعضهم,16,16,16
1107,فخذيه,اجلس,والمركب,وفاطمه,متاهل,ثوبان,ايكون,طريف,والحسين,حجره,16,16,14
1108,وابا,الزاهري,وبنيسابور,الجويني,وبجرجان,وبسرخس,الحفصي,التاجر,الحاكمي,ابا,16,16,8
1109,اص,الصفحه,جداص,رقم,الثغري,طفيش,الباروي,ريشن,وانلج,بالصولي,16,16,8
1110,بزر,التلميذ,دهن,ودهن,الطمث,اللينه,الساهر,فرزجه,العفص,الحنظل,16,16,6
1111,الضرب,جالسه,التعزير,ويضرب,فخطاه,يضرب,ثيابها,والفرو,وتضرب,تضرب,16,16,13
1112,مرحبا,جبريل,فاستفتح,ولنعم,المجي,بالاخ,انطلقنا,اتينا,الصالح,والنبي,16,14,13
1113,ومثلكم,مثلي,لاخوته,صنعوا,فانفضحت,امكنني,تثريب,حيا,يغفر,اعرفهم,16,16,11
1114,زوجت,فضوليا,فلانه,يتوقف,اشهدوا,الجانبين,جانب,فاجازت,الفضولي,الغاب,16,15,13
1115,ولقال,نجما,لاثني,وراهم,انجمه,وراينا,انجم,يقظه,سجودا,الموفي,16,16,14
1116,بات,الحليفه,بذي,وبذي,طوي,اصبح,اربعا,بالمدينه,المنكدر,ركعتين,16,12,12
1117,لهيعه,الغافقي,يتوفي,الذراع,تلجوا,بحظاره,فليحدث,تناولني,تغفلن,ناولتني,16,16,13
1118,نواهم,دين,يعتقون,مستغرق,عتقوا,ينوهم,ينويهم,نواه,الماذون,عبده,16,15,10
1119,فاقرت,فرضها,والسفر,الحضر,ركعتين,فرض,كيسان,السفر,صلاه,حباله,16,16,15
1120,فانحط,اتعمل,لجبريل,السفها,مكتوب,يصيب,ترجعون,الخطيه,تمثال,عبدي,16,16,16
1121,فسوره,فمعك,انسيناك,فالفدا,ذرعا,بالاعتذار,كاحدكم,نعمك,القصاص,فضج,16,16,16
1122,تفرق,ناتل,سمعته,يسار,حديثا,اخو,الشام,الوهاب,عطا,ناقل,16,16,15
1123,يزدجرد,بهرام,جور,باذام,الحرون,المرزبان,فيروز,ماهان,ساسان,المغربي,16,16,10
1124,الاعرابي,الزعفراني,مد,مزيده,تطليقه,عباد,والبانه,غاربها,والبته,يناكرها,16,16,6
1125,غريبا,فطوبي,للغربا,بدا,جدته,فروه,ميمونه,وسيعود,خارجه,يعود,16,16,16
1126,للبكاي,ابنا,شهده,اخبرهم,ومعناهما,انا,الاقمر,البكاي,وحضورا,البقال,16,16,12
1127,العبدويي,نبيل,السهلي,السهمي,الابندوني,بجرجان,وثلاثماه,الكثير,جرجان,الاسماعيلي,16,16,9
1128,يختمه,يقبله,شهدوا,يشهدهم,الكتاب,الشهود,مدرجا,بختمه,اشهدا,يحفظون,16,16,11
1129,بجهازهم,جهزهم,واقبلوا,تبتس,ايتها,لذو,مذن,السقايه,اوي,اخوك,16,14,15
1130,للناس,اخرجت,تاتون,كنتم,السلاسل,خير,اعناقهم,امه,ميسره,بالسنتكم,15,15,14
1131,ابيع,نهاني,حزام,خداش,عتيق,عندي,السختياني,سيرين,ماهك,حكيم,15,15,12
1132,دفع,يظنه,هاشمي,الاضحيه,والمتعه,يجزه,غني,الربا,فبان,ظلمه,15,15,11
1133,اقضي,وشمس,قسام,المكارم,القضاه,شبلي,الطرطوشي,العالم,محي,علوان,15,15,6
1134,وعد,وملوكا,فاتمروا,يظنون,وجلساه,يشكون,الشفار,يطوفون,تذاكر,فرعون,15,15,15
1135,الاحتكار,احتكار,بالعامه,بالاقوات,جلبه,والتبن,المصر,حبسه,الضرر,والقت,15,12,8
1136,مد,العدوان,يستلزم,القتل,كقياسه,الملحوظ,بالمحدد,بالملاقاه,تسليطا,جنس,15,15,11
1137,ميلاد,مكحلون,بذراع,مرد,الجنه,ذراعا,لسان,جرد,طول,راب,15,15,12
1138,اكرمي,مثواه,نتخذه,ينفعنا,ولنعلمه,اشتراه,مكنا,لامراته,الزاهدين,اتيناه,15,15,14
1139,الوليمه,الدعوه,عصي,ويترك,الاغنيا,شر,طعام,يدعي,ورسوله,ترك,15,12,12
1140,فليصل,مروا,يهادي,اسيف,برجليه,مقامك,يخط,انكن,يقم,يتاخر,15,15,15
1141,قدموني,الجنازه,فاحتملها,اعناقهم,وضعت,رقابكم,تك,فخير,تضعونه,تقدمونها,15,15,14
1142,رميثه,اشا,الخاتم,جدته,اهتز,اقبل,الماجشون,كتفيه,دمعك,واهتز,15,15,14
1143,رات,استحاضه,الدم,حيض,الايام,حيضا,انقطع,راته,الطهر,ايام,15,12,2
1144,الروثه,ركس,الحجرين,روثه,احجار,حجرين,والقي,فاخذت,والتمست,بثلاثه,15,14,14
1145,عراقي,جاها,الكفن,يضرك,ويحك,تاليف,اخبرهم,واخبرني,ماهك,تيسر,15,14,15
1146,اللبنه,وستين,وفاه,عقيل,ويعجبون,وضعت,النبيين,خاتم,الليث,شهاب,15,15,11
1147,لايقطع,الناخس,يضمن,غما,عمدا,الحافر,جوعا,الدابه,الراكب,الفاتح,15,14,12
1148,انسا,الوضو,عامر,مسدد,نعس,فلينم,يتوضا,حدث,سفيان,انس,15,14,13
1149,والمرسلات,القراه,يقرا,سمعته,ويسمعنا,المغرب,عتبه,احيانا,بفاتحه,الظهر,15,15,13
1150,القادر,حمدان,القطيعي,انبا,المذهب,النقور,سنده,التميمي,عمي,طالب,15,13,10
1151,يسبحون,مساكنكم,شهدتم,لجلودهم,اللاعنون,النمل,ساجدين,رايتهم,فصلت,اللاعنات,15,15,14
1152,والمقصرين,المحلقين,ارحم,حجته,نافع,حلق,عنهما,اللهم,الحلق,المباحات,15,14,14
1153,الاسباط,شعوب,المنزل,بالاسباط,بقايا,تباعهم,شراعنا,ويحنا,ورهباننا,وميشا,15,13,13
1154,الحجاوي,وشمس,الكفيري,حجي,ورقيه,مفلح,بردس,زريق,بعلبك,اللبان,15,15,3
1155,وعبيدك,ابصره,بحزمه,اجرب,حطب,يحملها,يبل,بحير,يكفيك,لحيته,15,15,14
1156,يغني,علمناه,قضاها,لذو,ابوهم,امرهم,حاجه,نفس,دخلوا,عنهم,15,15,15
1157,محصور,والمبتدع,المفتون,بدعته,صل,خيار,عفان,انك,امامه,الاوزاعي,15,14,13
1158,فليرتحل,فاضربه,لصاحبك,خرجه,فزني,حدثوا,فعرفه,صاحبك,نافعا,قوله,15,14,5
1159,الخلع,المباراه,الدخول,معينين,سميا,مهر,المهر,لها,اصدقها,صداقهما,15,15,9
1160,خرخسن,وزاهدهم,اسكندراني,مصري,سمياه,مقبولا,الجوزجاني,رزق,متقنا,يروي,15,15,13
1161,مرتفعه,الذاهب,فياتيهم,والشمس,نصلي,العوالي,قبا,العصر,يذهب,فيذهب,15,15,15
1162,حصصهم,شركاه,عتق,وعتق,فاعطي,فاستسعي,قيمه,اعتق,ثمن,مال,15,14,14
1163,للواجد,اخماسه,للمختط,سبقت,للغانمين,الخمس,الحيازه,مملوكه,مباحه,فاربعه,15,15,11
1164,القاري,الشطر,فاقضه,ضع,فاوما,حكيم,الخطاب,فعلت,عروه,دينك,15,14,13
1165,وزينب,واخوه,المنعم,وخطيب,واحمد,الميندي,غطيس,واسماعيل,السهروردي,وعبد,15,14,12
1166,يتحدث,امشي,ينام,الليل,اتعبت,افعل,منذ,بعدك,تتوسد,ويغتاظ,15,14,15
1167,لعلهم,يفيد,يستدعي,وثالثها,بالايمان,المعلوم,الطرف,وجمعتها,ظانون,اتثرهم,15,15,15
1168,الصوم,ناسيا,يستانف,عامدا,الشهرين,استانف,المسيس,ليلا,نهارا,ينحرها,15,15,13
1169,وكسوت,عرشي,كسوت,هبط,الكرسي,حبيبي,نور,وجهك,خلقت,خلقا,15,12,10
1170,حريره,تعرفون,فاستخرج,بابا,بيضا,صوره,الساقين,حمش,ضخم,متقلد,15,14,14
1171,يتوضوا,كتف,والسويق,يتوضا,لحما,واكل,اكل,يسار,شاه,طاهرتين,15,14,13
1172,اهللت,بالبطحا,فجت,بعثني,باليمن,طارق,فاهد,وامكث,امكث,قارنا,15,15,14
1173,تفسد,الفراغ,المتغوط,يرد,ففرغوا,الرد,وصححوه,العاطس,عطس,بمزر,15,15,8
1174,الولا,كلحمه,لحمه,يوهب,النسب,يباع,دينار,توهب,هبته,تباع,15,13,13
1175,دخلوا,اوي,اخاه,يكونوا,مناديه,يعلمون,وبامر,يسلكوا,ويعرفهم,لسارقون,15,15,13
1176,فاستفتح,مرحبا,خلصت,بالاخ,المجي,قيل,معك,والنبي,فسلمت,الصالح,15,14,15
1177,زملوني,المدثر,فانذر,فحمي,فرعبت,فاهجر,بوادره,وتتابع,رداد,والرجز,15,15,13
1178,الرقبي,رقبي,داري,مت,ارقبتك,المرقب,عاريه,العمري,فهي,قبلي,15,14,13
1179,قميصه,دبر,فكذبت,الكاذبين,فصدقت,الصادقين,كيدكن,افتريته,بالعلامه,قد,15,15,13
1180,الثيب,البكر,تزوج,عندها,سبعا,اقام,وقسم,وخالد,قلابه,راشد,15,15,15
1181,الهراسي,البزري,الكيا,القفال,اسناد,القطاع,ارويه,الحرمين,امام,اللبي,15,14,10
1182,الكرادي,القضاه,القرين,برمش,وجلس,وبايعه,بايعه,البهنسي,مشاركا,كرسي,15,15,11
1183,مبارزه,ويرجم,الغاره,حجاج,جريج,وجسده,والمشرك,واعراضه,والدليل,اتقا,15,9,4
1184,خرجنا,افلح,قتاده,الصنابحي,وحماد,نافع,ورواه,ساعات,حازم,النبي,15,15,14
1185,وتتقوا,تصبروا,ويصبر,يتق,يضيع,يضركم,كيدهم,فالتقوي,المحظور,المحسنين,15,15,8
1186,الشده,هيت,بالحورانيه,يجره,سني,اشتدت,وراودته,السبع,تعاله,سبعا,15,15,14
1187,وافتاه,خلفه,احتجم,جهرا,البسمله,والرعاف,الرشيد,يتوضا,خلف,يصلون,15,15,8
1188,بالصالحين,بالموت,فيستدل,واتمها,والحقني,والصديقين,والشهدا,ضر,توفني,والصالحين,15,15,15
1189,تقفه,محوته,نسيته,بحميد,بالكذب,اكتب,الطويل,لبيبا,حفظته,حميدا,15,13,11
1190,اعلامنا,وحجتنا,تحبسوا,تخوفت,اريده,مساويه,انتصف,ساكت,فكتب,محاسنه,15,15,14
1191,والصف,الاستهام,الندا,فاقرع,الاذان,سمي,يعلم,ويذكر,اقواما,يجتلدون,15,15,14
1192,الوتر,الليل,سال,دينار,صلاه,بسم,رجلا,نافع,كالجمعه,قبلها,15,15,13
1193,يصدق,مفصولا,زيوف,موصولا,اقبض,الجياد,الوديعه,رصاص,ستوقه,والدفع,15,13,9
1194,شربه,طبخه,يحل,طبخ,السكر,ادني,الزبيب,بالزبد,وقذف,اشتد,15,14,6
1195,عمتك,اثرك,لخاطين,اشقي,فقل,ففعل,ات,يرضي,قولا,تالله,15,15,14
1196,بريه,اعترفت,تصدقوني,ببراتي,مبري,فراشي,تحولت,لتصدقني,والله,لكم,15,15,14
1197,ريح,بريح,الصبا,استاذنت,لاجد,ربها,محزون,البشير,ياتيه,يستروح,15,15,15
1198,شبلاق,الباجي,وزدتها,شبراق,الاجير,بالهوان,مخاطبات,قرطبه,معترف,اجرتها,15,14,9
1199,المكره,القصاص,الديه,عمدا,عاقله,قتل,القتل,يجب,الاكراه,اكرهه,15,14,9
1200,تقبل,الاب,شهادتهما,فشهادتهما,فشهد,وادعاه,جاحدا,المدعي,اباهما,بشهاده,15,12,9
1201,الصاحب,بنصحي,الهواضب,خداعا,وحشره,الثقال,تواضعت,يمدح,الوزير,وانشدني,15,13,8
1202,بسنين,بدخان,فاصابهم,الجهد,وجهد,فيري,قحط,وبينها,استعصوا,فارتقب,15,14,15
1203,وقرات,حيويه,البنا,الجوهري,منده,اللفتواني,شجاع,غالب,الدنيا,انا,15,15,2
1204,البشر,امن,المقبري,اعطي,نبي,الانبيا,مثله,وقضاعه,يخبر,الليث,15,14,15
1205,والدبا,اخبره,الخشني,الجر,نهي,يغرز,ناب,شهاب,ثعلبه,جداره,15,9,5
1206,الازج,ودفن,مه,وست,بباب,بمقبره,الكرم,ساكني,والسباك,البصليه,15,15,4
1207,زاد,وقص,ربع,والفضه,العشر,وكثيره,والليث,والثوري,الذهب,اوقاص,15,15,15
1208,لوط,ثم,الياس,اليسع,نوح,هود,بعث,نبي,وهارون,الكلبي,15,15,7
1209,مكاني,لديننا,لدنيانا,فاخترنا,فيامر,امورنا,رضيه,فيذنه,وقوام,نظرنا,15,14,13
1210,الممت,بالافك,فاستغفري,وتوبي,فسيبرك,بذنب,المستعان,تصفون,وانزل,جاوا,15,14,13
1211,عقده,بكتابه,الجعفي,كتاب,مبوب,القابوسي,مياح,فضال,التمار,طلاب,15,13,3
1212,الغاوين,اتبعك,الاكثر,بممنين,حرصت,والغاوون,عبادي,استثنا,اكثر,الحجر,15,13,13
1213,سماحه,امتك,ورزق,شكايته,شكاته,وادني,وقلت,بلي,سيد,مالا,15,15,11
1214,بعثنا,الوداع,اليمن,وخالد,البرا,شريح,مسلمه,حجه,بعث,الوليد,14,14,14
1215,مذهبنا,الاي,كسوف,وجمهور,الاسابيع,يذن,الاذان,والثوري,خسوف,فرع,14,13,12
1216,بعثهم,المذنين,بعثني,اذنهم,فاخبرني,اعلمهم,تبتم,ورسوله,معجزي,واذان,14,14,14
1217,فحكه,بصاقا,جدار,القبله,اقبل,يساره,قبلته,البزاق,يبزق,فبصق,14,14,12
1218,جدهن,وهزلهن,جد,والرجعه,والطلاق,اردك,ماهك,رباح,والنكاح,النكاح,14,14,14
1219,تقطع,سارق,حجفه,ترس,مرسلا,يد,ثمن,عهد,ادني,السارق,14,14,14
1220,اعرابي,الليثي,حدثه,العزله,خلاط,الخدري,اليمان,عطا,الزهري,راحه,14,13,12
1221,اتاني,وكوز,غمم,باوقات,قعر,يدلي,منامي,ات,رغيف,فحمدت,14,14,14
1222,ليذوق,الصيد,النعم,الحكمين,فجزا,المقتول,هديا,احكما,للعدل,والصيام,14,14,12
1223,اصابعي,ضربات,لادخل,عاتقه,احداهن,وواحده,بالسيف,ثنتين,ضرب,فلقد,14,14,14
1224,والكمال,وبالجز,الفواد,الناصح,الاخضر,بالثلث,ومظفر,القريشه,وبسماع,انبانا,14,11,5
1225,ووليها,فوليها,مدرسا,يزل,بعده,تكريت,بواعظ,ووعظ,وليها,وجيه,14,14,9
1226,السباع,ناب,اكل,ثعلبه,الخولاني,ذي,نهي,ادريس,محرما,اوحي,14,14,12
